_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
1026301,4364249,2018.0,,1953.0,PRIVATE,19,Beaches-East York,9 STAG HILL DR,4,15,2022-05-18,91,Evaluation needs to be conducted in 3 years,16,5.0,3.0,5.0,5.0,5.0,5.0,,5.0,,5.0,4.0,4.0,5.0,5.0,3.0,5.0,,4.0,5.0,,S1927,43.70336356399999,-79.310527323,320055.105,4840174.598999999
1026302,4154211,2017.0,,1950.0,PRIVATE,7,Humber River-Black Creek,1738 WILSON AVE,3,10,2022-05-18,81,Evaluation needs to be conducted in 2 years,15,3.0,4.0,5.0,4.0,,4.0,,4.0,,,4.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,,W0734,43.7200316288,-79.5141632262,303643.321,4842008.141
1026303,4152819,2017.0,,1968.0,PRIVATE,24,Scarborough-Guildwood,567 SCARBOROUGH GOLF CLUB RD,16,224,2022-05-18,91,Evaluation needs to be conducted in 3 years,20,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,E2431,43.761339074,-79.2150743506,327726.39,4846636.265
1026304,4153146,2017.0,,1915.0,PRIVATE,9,Davenport,1182 QUEEN ST W,3,25,2022-05-18,63,Evaluation needs to be conducted in 1 year,13,3.0,2.0,5.0,3.0,,3.0,,3.0,,,2.0,3.0,3.0,3.0,4.0,4.0,,3.0,,,S0937,43.6430244087,-79.4258043729,310770.385,4833455.456
1026305,4155146,2018.0,,1945.0,PRIVATE,5,York South-Weston,139 WOODWARD AVE,3,10,2022-05-17,70,Evaluation needs to be conducted in 2 years,16,4.0,4.0,3.0,4.0,3.0,2.0,,3.0,,4.0,4.0,3.0,5.0,4.0,3.0,3.0,,4.0,3.0,,W0525,43.709631600600005,-79.5071555325,304207.833,4840852.683
1026306,4364249,2018.0,,1953.0,PRIVATE,19,Beaches-East York,9 STAG HILL DR,4,15,2022-05-17,88,Evaluation needs to be conducted in 3 years,16,4.0,3.0,5.0,5.0,5.0,5.0,,5.0,,5.0,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,5.0,,S1927,43.70336356399999,-79.310527323,320055.105,4840174.598999999
1026307,4152749,2017.0,,1967.0,PRIVATE,21,Scarborough Centre,945 MIDLAND AVE,13,149,2022-05-17,72,Evaluation needs to be conducted in 2 years,18,3.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,E2134,43.7370346448,-79.2585189025,324236.128,4843925.117
1026308,4152853,2017.0,,1970.0,PRIVATE,22,Scarborough-Agincourt,20 CHICHESTER PL,14,189,2022-05-17,84,Evaluation needs to be conducted in 2 years,19,5.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,2.0,3.0,4.0,,E2225,43.777312321000004,-79.321766948,319131.65,4848387.9180000005
1026309,4155134,2017.0,,1960.0,PRIVATE,5,York South-Weston,19 DENISON RD E,3,26,2022-05-17,64,Evaluation needs to be conducted in 1 year,15,2.0,3.0,2.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,4.0,4.0,4.0,4.0,,4.0,3.0,,W0527,43.696310243999996,-79.506587145,304253.209,4839373.738
1026310,4153043,2019.0,,1931.0,PRIVATE,4,Parkdale-High Park,3 ELM GROVE AVE,3,12,2022-05-17,68,Evaluation needs to be conducted in 2 years,15,3.0,4.0,3.0,3.0,3.0,4.0,,3.0,,4.0,4.0,3.0,5.0,3.0,3.0,3.0,,3.0,,,S0436,43.638815334200004,-79.4301843033,310417.398,4832987.572
1026311,4268877,,,,TCHC,21,Scarborough Centre,83 GILDER DR,6,24,2022-05-17,84,Evaluation needs to be conducted in 2 years,19,5.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,,E2134,43.7363547745,-79.25389806529999,324608.572,4843850.685
1026312,4152837,2017.0,,1992.0,SOCIAL HOUSING,24,Scarborough-Guildwood,38 ANDOVER CRES,4,25,2022-05-17,89,Evaluation needs to be conducted in 3 years,19,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,,E2432,43.7656866774,-79.194946435,329345.274,4847124.988
1026313,4155188,2017.0,,1954.0,PRIVATE,5,York South-Weston,2 JASPER AVE,3,22,2022-05-17,73,Evaluation needs to be conducted in 2 years,16,4.0,3.0,4.0,4.0,3.0,3.0,,3.0,,,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,,W0535,43.6835075066,-79.4830125811,306153.977,4837950.505
1026314,4155734,2017.0,,1992.0,PRIVATE,9,Davenport,800 LANSDOWNE AVE,4,138,2022-05-16,78,Evaluation needs to be conducted in 2 years,20,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,S0930,43.6650311015,-79.4462388637,309120.17699999997,4835899.067
1026315,4154025,2017.0,,1955.0,PRIVATE,8,Eglinton-Lawrence,3000 YONGE ST,12,272,2022-05-16,81,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,5.0,,3.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,,N0829,43.723761725,-79.402367148,312650.498,4842428.0
1026316,4154248,2017.0,,1972.0,PRIVATE,7,Humber River-Black Creek,3400 WESTON RD,27,263,2022-05-16,74,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,,W0727,43.749810628999995,-79.543432658,301286.482,4845318.212
1026317,4155068,2017.0,,1959.0,PRIVATE,9,Davenport,2208 DUFFERIN ST,4,18,2022-05-16,64,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,4.0,,2.0,,,4.0,3.0,5.0,3.0,2.0,3.0,4.0,3.0,3.0,,S0922,43.69067643,-79.44845877600001,308939.113,4838748.9969999995
1026318,4154744,2017.0,,1968.0,PRIVATE,18,Willowdale,2818 BAYVIEW AVE,3,20,2022-05-16,51,Evaluation needs to be conducted in 1 year,17,3.0,4.0,4.0,3.0,2.0,4.0,1.0,2.0,,,1.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,,N1828,43.7657782608,-79.3883472184,313774.078,4847096.221
1026319,4155115,,,1956.0,PRIVATE,5,York South-Weston,9 GREENTREE CRT,3,28,2022-05-16,64,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,3.0,3.0,5.0,,3.0,,,3.0,3.0,3.0,3.0,4.0,3.0,,3.0,2.0,,W0532,43.692147125299996,-79.4794625352,306440.017,4838910.374
1026320,4155092,2017.0,,2009.0,SOCIAL HOUSING,5,York South-Weston,2600 EGLINTON AVE W,3,32,2022-05-16,76,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,3.0,4.0,,3.0,,,3.0,3.0,5.0,4.0,4.0,3.0,,4.0,3.0,5.0,W0533,43.690839177,-79.473005863,306960.28,4838766.143999999
1026321,4152744,2017.0,,1962.0,PRIVATE,24,Scarborough-Guildwood,35 GREENBRAE CRCT,6,70,2022-05-16,89,Evaluation needs to be conducted in 3 years,20,5.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,E2425,43.759036474,-79.231672415,326390.498,4846376.987
1026322,4154258,2018.0,,1973.0,PRIVATE,7,Humber River-Black Creek,5 DAMASK AVE,3,12,2022-05-16,76,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,3.0,4.0,4.0,,3.0,,,3.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,,W0728,43.741702861899995,-79.5393075079,301618.527,4844416.353999999
1026323,4155805,2017.0,,1950.0,PRIVATE,20,Scarborough Southwest,1633 KINGSTON RD,3,10,2022-05-13,64,Evaluation needs to be conducted in 1 year,15,3.0,3.0,3.0,3.0,2.0,3.0,,4.0,,3.0,3.0,3.0,5.0,3.0,3.0,4.0,,3.0,,,E2034,43.690864521,-79.265477585,323718.011,4838812.556
1026324,4154007,2017.0,,1960.0,PRIVATE,8,Eglinton-Lawrence,1106 AVENUE RD,4,22,2022-05-13,75,Evaluation needs to be conducted in 2 years,17,4.0,3.0,5.0,3.0,4.0,3.0,,3.0,,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,,N0833,43.708098073100004,-79.4106259149,311987.226,4840686.163
1026325,4317588,2018.0,,1954.0,PRIVATE,20,Scarborough Southwest,3015 A QUEEN ST E,4,15,2022-05-13,81,Evaluation needs to be conducted in 2 years,15,4.0,3.0,5.0,4.0,5.0,3.0,,4.0,,,4.0,4.0,5.0,4.0,4.0,3.0,,4.0,5.0,,E2033,43.6746668318,-79.2776535124,,
1026326,4317589,2018.0,,1954.0,PRIVATE,20,Scarborough Southwest,3015 F QUEEN ST E,4,15,2022-05-13,76,Evaluation needs to be conducted in 2 years,16,4.0,3.0,5.0,4.0,5.0,3.0,,4.0,,,3.0,4.0,5.0,3.0,4.0,4.0,,3.0,4.0,3.0,E2033,43.6746668318,-79.2776535124,,
1026327,4167684,2017.0,,1948.0,TCHC,13,Toronto Centre,274 SACKVILLE ST,6,71,2022-05-13,71,Evaluation needs to be conducted in 2 years,17,3.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,,4.0,3.0,,S1330,43.661533685,-79.36404948,315749.006,4835519.022
1026328,4167685,2017.0,,1948.0,TCHC,13,Toronto Centre,295 SACKVILLE ST,3,48,2022-05-13,68,Evaluation needs to be conducted in 2 years,17,4.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,S1330,43.661833468000005,-79.36324770899999,315813.619,4835552.43
1026329,4154702,2017.0,,1974.0,TCHC,18,Willowdale,35 PARK HOME AVE,10,283,2022-05-13,88,Evaluation needs to be conducted in 3 years,18,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,,N1824,43.768124338,-79.415525902,311585.335,4847355.239
1026330,4153430,2017.0,,1918.0,SOCIAL HOUSING,13,Toronto Centre,49 MUTUAL ST,4,20,2022-05-13,85,Evaluation needs to be conducted in 2 years,16,4.0,5.0,5.0,3.0,3.0,5.0,,5.0,4.0,,4.0,4.0,5.0,4.0,5.0,4.0,,4.0,,4.0,S1332,43.65533821,-79.37472999100001,314888.613,4834829.365
1026331,4155630,2017.0,,1957.0,TCHC,8,Eglinton-Lawrence,4 REPLIN RD,4,30,2022-05-13,73,Evaluation needs to be conducted in 2 years,15,3.0,4.0,5.0,3.0,3.0,3.0,,4.0,,,3.0,3.0,5.0,4.0,3.0,4.0,,4.0,4.0,,N0823,43.717910323999995,-79.443368577,309354.813,4841773.51
1026332,4152813,2017.0,,1964.0,PRIVATE,24,Scarborough-Guildwood,35 CONFEDERATION DR,8,133,2022-05-13,79,Evaluation needs to be conducted in 2 years,17,4.0,4.0,3.0,4.0,4.0,5.0,,5.0,4.0,,4.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,,E2430,43.7572104007,-79.2230052748,327089.333,4846175.445
1026333,4152592,2018.0,,1962.0,PRIVATE,20,Scarborough Southwest,186 DANFORTH RD,4,15,2022-05-13,90,Evaluation needs to be conducted in 3 years,16,5.0,5.0,5.0,5.0,4.0,3.0,,5.0,,,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,,E2029,43.6993092047,-79.27375284060001,323020.45399999997,4839730.5430000005
1026334,4152617,2017.0,,1965.0,PRIVATE,20,Scarborough Southwest,506 DANFORTH RD,3,22,2022-05-13,86,Evaluation needs to be conducted in 3 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,5.0,,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,,E2030,43.709022115699995,-79.2673794919,323531.11100000003,4840811.032
1026335,4154010,2017.0,,1974.0,PRIVATE,8,Eglinton-Lawrence,500 DUPLEX AVE,33,319,2022-05-13,83,Evaluation needs to be conducted in 2 years,20,4.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,N0833,43.709767508,-79.4014749326,312724.472,4840872.481000001
1026336,4153786,2017.0,,1956.0,PRIVATE,15,Don Valley West,299 FORMAN AVE,4,29,2022-05-13,48,Building Audit,15,2.0,2.0,3.0,2.0,1.0,2.0,,3.0,,,1.0,1.0,4.0,3.0,3.0,3.0,,3.0,3.0,,N1530,43.7077721579,-79.38523195970001,314033.795,4840652.473
1026337,4897867,2021.0,,2020.0,PRIVATE,11,University-Rosedale,99 GERRARD ST W,32,275,2022-05-13,91,Evaluation needs to be conducted in 3 years,17,4.0,4.0,5.0,5.0,,4.0,4.0,4.0,5.0,,5.0,3.0,5.0,5.0,5.0,5.0,,5.0,4.0,5.0,S1145,,,313970.923,4835138.057
1026338,4167694,2017.0,,1980.0,TCHC,13,Toronto Centre,325 GERRARD ST E,6,72,2022-05-13,74,Evaluation needs to be conducted in 2 years,17,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,,3.0,3.0,5.0,3.0,4.0,4.0,,4.0,3.0,,S1330,43.662101254,-79.36550611199999,315631.42100000003,4835581.8889999995
1026339,4155545,2017.0,,1955.0,PRIVATE,3,Etobicoke-Lakeshore,1 BIRCHLEA AVE,3,10,2022-05-13,69,Evaluation needs to be conducted in 2 years,14,3.0,3.0,5.0,3.0,,4.0,,3.0,,,3.0,4.0,5.0,3.0,3.0,3.0,,3.0,3.0,,W0334,43.592713802700004,-79.5276951676,302548.19399999996,4827864.057
1026340,4153165,2017.0,,1928.0,PRIVATE,9,Davenport,1019 BLOOR ST W,3,26,2022-05-13,49,Building Audit,14,2.0,2.0,1.0,3.0,,2.0,,3.0,,,3.0,3.0,2.0,2.0,3.0,2.0,,3.0,3.0,,S0934,43.6606296548,-79.4308395547,310362.521,4835410.9969999995
1026341,4155680,2017.0,,1930.0,PRIVATE,12,Toronto-St. Paul's,3 BROADWAY AVE,4,36,2022-05-13,77,Evaluation needs to be conducted in 2 years,15,4.0,3.0,4.0,4.0,3.0,4.0,,4.0,4.0,,4.0,4.0,5.0,4.0,3.0,4.0,,4.0,,,S1221,43.70948336,-79.39845180489999,312968.13800000004,4840841.205
1026342,4317586,2018.0,,1954.0,PRIVATE,20,Scarborough Southwest,3015 QUEEN ST E,4,15,2022-05-13,84,Evaluation needs to be conducted in 2 years,15,5.0,3.0,5.0,5.0,5.0,3.0,,4.0,,,4.0,5.0,5.0,4.0,3.0,4.0,,4.0,4.0,,E2033,43.6746668318,-79.2776535124,322713.36600000004,4836992.04
1026343,4152807,2017.0,,1967.0,PRIVATE,24,Scarborough-Guildwood,3969 KINGSTON RD,13,174,2022-05-12,74,Evaluation needs to be conducted in 2 years,20,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,E2434,43.75149072600001,-79.2033413635,328675.027,4845545.453
1026344,4155023,2017.0,,1954.0,PRIVATE,12,Toronto-St. Paul's,1 A BANSLEY AVE,4,19,2022-05-12,80,Evaluation needs to be conducted in 2 years,14,3.0,4.0,5.0,3.0,3.0,3.0,,4.0,,,4.0,5.0,5.0,4.0,4.0,4.0,,5.0,,,S1222,43.69288038569999,-79.44204325390001,309456.402,4838993.219
1026345,4317590,2018.0,,1954.0,PRIVATE,20,Scarborough Southwest,3017 QUEEN ST E,4,15,2022-05-12,79,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,4.0,3.0,,4.0,,4.0,4.0,5.0,5.0,3.0,4.0,4.0,,3.0,4.0,,E2033,43.6747570284,-79.2771547349,322753.558,4837002.1680000005
1026346,4317592,2018.0,,1954.0,PRIVATE,20,Scarborough Southwest,3017 B QUEEN ST E,4,15,2022-05-12,84,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,5.0,4.0,3.0,,4.0,,5.0,5.0,5.0,5.0,3.0,4.0,5.0,,3.0,4.0,,E2033,43.6747570284,-79.2771547349,,
1026347,4317594,2018.0,,1954.0,PRIVATE,20,Scarborough Southwest,3017 G QUEEN ST E,4,15,2022-05-12,77,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,4.0,3.0,,4.0,,,4.0,5.0,4.0,3.0,4.0,4.0,,3.0,4.0,,E2033,43.6747570284,-79.2771547349,,
1026348,4154705,2017.0,,1986.0,TCHC,18,Willowdale,5430 YONGE ST,14,239,2022-05-12,85,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,,4.0,4.0,4.0,N1824,43.7759712605,-79.4152224497,311609.151,4848226.096
1026349,4154739,2017.0,,1963.0,PRIVATE,15,Don Valley West,16 THE LINKS RD,4,102,2022-05-12,87,Evaluation needs to be conducted in 3 years,19,4.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,,N1521,43.751505712,-79.402827155,312609.845,4845510.073
1026350,4167680,2017.0,,2006.0,TCHC,13,Toronto Centre,259 SUMACH ST,3,47,2022-05-12,73,Evaluation needs to be conducted in 2 years,18,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,,,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,S1330,43.662405994,-79.360720129,316017.373,4835616.37
1026351,4156733,2017.0,,1974.0,TCHC,8,Eglinton-Lawrence,135 NEPTUNE DR,4,48,2022-05-12,80,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,,,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,,N0823,43.729915311000006,-79.44050099100001,309577.593,4843108.688
1026352,4152848,2017.0,,1972.0,PRIVATE,24,Scarborough-Guildwood,280 MORNINGSIDE AVE,14,165,2022-05-12,89,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,,4.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,,E2428,43.7707432757,-79.1878549542,329914.104,4847688.883
1026353,4152833,2017.0,,1973.0,PRIVATE,24,Scarborough-Guildwood,750 MORNINGSIDE AVE,13,165,2022-05-12,88,Evaluation needs to be conducted in 3 years,20,5.0,3.0,5.0,2.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,E2423,43.788199733999996,-79.195048036,329327.695,4849627.083000001
1026354,4152929,2017.0,,1965.0,PRIVATE,4,Parkdale-High Park,60 MOUNTVIEW AVE,16,221,2022-05-12,75,Evaluation needs to be conducted in 2 years,19,4.0,5.0,5.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,,S0428,43.6568780412,-79.4624258737,307815.135,4834992.653
1026355,4154986,2017.0,,1952.0,PRIVATE,12,Toronto-St. Paul's,236 VAUGHAN RD,5,79,2022-05-12,85,Evaluation needs to be conducted in 2 years,19,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,,S1229,43.6878267633,-79.4247971619,310847.13,4838432.92
1026356,4152834,2017.0,,1972.0,PRIVATE,24,Scarborough-Guildwood,80 MORNELLE CRT,16,265,2022-05-12,84,Evaluation needs to be conducted in 2 years,18,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,,E2423,43.787820399999994,-79.19753046699999,329128.055,4849584.211
1026357,4153990,2017.0,,1950.0,PRIVATE,12,Toronto-St. Paul's,119 EGLINTON AVE W,3,18,2022-05-12,63,Evaluation needs to be conducted in 1 year,13,2.0,3.0,2.0,2.0,,3.0,,2.0,,,4.0,3.0,5.0,3.0,5.0,4.0,,3.0,,,S1227,43.7056468063,-79.40240284949999,312650.228,4840414.579
1026358,4153055,2017.0,,1992.0,SOCIAL HOUSING,4,Parkdale-High Park,1709 BLOOR ST W,6,80,2022-05-12,94,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,S0432,43.654570058000004,-79.45891655,308098.342,4834736.391
1026359,4154945,2017.0,,1940.0,PRIVATE,12,Toronto-St. Paul's,1576 BATHURST ST,4,24,2022-05-12,81,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,4.0,3.0,4.0,,5.0,,4.0,4.0,4.0,4.0,4.0,3.0,4.0,,5.0,,,S1229,43.6863326216,-79.41998131300001,311235.532,4838267.274
1026360,4154992,2017.0,,1960.0,PRIVATE,12,Toronto-St. Paul's,1596-1598 BATHURST ST,5,62,2022-05-12,89,Evaluation needs to be conducted in 3 years,17,5.0,5.0,5.0,5.0,5.0,5.0,,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,,5.0,3.0,,S1229,43.688002772,-79.420528429,311180.353,4838471.794
1026361,4154935,2017.0,,1943.0,PRIVATE,12,Toronto-St. Paul's,1535 BATHURST ST,4,32,2022-05-12,89,Evaluation needs to be conducted in 3 years,15,5.0,4.0,5.0,4.0,4.0,4.0,,4.0,,4.0,5.0,5.0,5.0,3.0,5.0,5.0,,5.0,,,S1230,43.685782618699996,-79.4189403297,311319.515,4838206.2469999995
1026362,4155425,2017.0,,1967.0,PRIVATE,1,Etobicoke North,5 JANSUSIE RD,3,45,2022-05-12,74,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,3.0,3.0,4.0,,3.0,,,2.0,2.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,,W0129,43.72849773,-79.57541136100001,298591.273,4843220.455
1026363,4152884,2017.0,,1980.0,PRIVATE,23,Scarborough North,30 KIMBERCROFT CRT,8,94,2022-05-11,92,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,,E2332,43.7906958495,-79.2383755375,325839.99100000004,4849891.516
1026364,4154684,2017.0,,1950.0,PRIVATE,8,Eglinton-Lawrence,2177 AVENUE RD,4,68,2022-05-11,90,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,4.0,5.0,4.0,,4.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,,N0821,43.7414140473,-79.4211970066,311131.787,4844386.431
1026365,4153099,2017.0,,1985.0,PRIVATE,9,Davenport,685 LANSDOWNE AVE,3,30,2022-05-11,49,Building Audit,13,2.0,2.0,4.0,2.0,,3.0,,2.0,,,2.0,2.0,1.0,3.0,3.0,3.0,,3.0,,,S0930,43.65900140350001,-79.442459426,309425.457,4835229.411
1026366,4152716,2017.0,,1968.0,PRIVATE,21,Scarborough Centre,2250 LAWRENCE AVE E,6,33,2022-05-11,83,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,,E2128,43.7493270741,-79.2783368218,322636.154,4845286.324
1026367,4154454,2017.0,,1958.0,PRIVATE,6,York Centre,20 SKIPTON CRT,4,40,2022-05-11,97,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,4.0,5.0,5.0,,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,N0627,43.736844271,-79.49297506,305369.286,4843919.864
1026368,4154453,2017.0,,1958.0,PRIVATE,6,York Centre,18 SKIPTON CRT,4,40,2022-05-11,98,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,N0627,43.737360083999995,-79.492713493,305371.21,4843934.081
1026369,4152873,2017.0,,1969.0,PRIVATE,22,Scarborough-Agincourt,3845 SHEPPARD AVE E,10,106,2022-05-11,68,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,,E2232,43.7821007086,-79.2907139042,321630.25899999996,4848924.767
1026370,4154652,2017.0,,1965.0,PRIVATE,6,York Centre,34 CARSCADDEN DR,6,69,2022-05-11,93,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,,N0624,43.7657548154,-79.4437096635,309316.71,4847089.125
1026371,4152799,2017.0,,1965.0,PRIVATE,24,Scarborough-Guildwood,25 COUGAR CRT,21,236,2022-05-11,87,Evaluation needs to be conducted in 3 years,20,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,E2433,43.7460384485,-79.218063912,327491.43100000004,4844935.615
1026372,4154049,2018.0,,1959.0,PRIVATE,19,Beaches-East York,608 DAWES RD,6,84,2022-05-11,60,Evaluation needs to be conducted in 1 year,18,2.0,3.0,5.0,2.0,3.0,4.0,,3.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,,S1927,43.706994795,-79.295836771,321238.131,4840580.773
1026373,4154049,2018.0,,1959.0,PRIVATE,19,Beaches-East York,608 DAWES RD,6,84,2022-05-11,67,Evaluation needs to be conducted in 2 years,18,3.0,4.0,4.0,3.0,3.0,4.0,,3.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,,S1927,43.706994795,-79.295836771,321238.131,4840580.773
